Date,Year,Month,Quarter,Region,Facility_ID,Facility_Type,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Scope3_Emissions_Tonnes,Total_Emissions_Tonnes,Carbon_Intensity_Tonnes_per_M_Revenue,Water_Usage_m3,Water_Efficiency_Score,Water_Cost_USD,Total_Energy_Consumption_kWh,Renewable_Energy_kWh,Renewable_Energy_Percentage,Energy_Cost_USD,Total_Waste_Tonnes,Recycled_Waste_Tonnes,Waste_Diversion_Rate_Pct,Waste_Management_Cost_USD,Recycling_Revenue_USD,Employee_Count,Green_Commute_Adoption_Pct,Employee_Commute_Emissions_Tonnes,Employee_Sustainability_Training_Hours,Revenue_Millions_USD,Sustainability_Investment_USD,Sustainability_Cost_Savings_USD,Carbon_Offset_Investment_USD,ESG_Environmental_Score,ESG_Social_Score,ESG_Governance_Score,ESG_Overall_Score,Supply_Chain_Assessment_Pct,High_Risk_Suppliers_Pct,Supply_Chain_Emissions_Tonnes,ISO14001_Certified,LEED_Certification_Level,Regulatory_Compliance_Score
2023-04-01,2023,4,Q2,Middle East & Africa,MEA_Office_002,Office,7.04,9.86,11.27,28.17,0.307,901.0,86.3,3279.0,457.0,233.0,51.1,78.0,10.24,8.25,80.5,1581.0,283.0,142,54.4,14.49,367.0,91.73,5793.0,3457.0,1603.0,70.8,76.2,88.3,78.4,77.2,22.8,8.45,0,Certified,94.5
2023-05-01,2023,5,Q2,North America,NA_Plant_001,Plant,41.68,58.36,66.69,166.74,0.261,2316.0,89.4,7901.0,2866.0,1370.0,47.8,472.0,47.77,39.22,82.1,7728.0,1679.0,243,31.1,24.51,660.0,637.9,32728.0,19094.0,14159.0,75.3,77.9,87.2,80.1,78.8,22.6,50.02,1,Silver,94.4
2023-05-01,2023,5,Q2,North America,NA_Office_002,Office,6.51,9.12,10.42,26.05,0.294,834.0,95.2,2940.0,448.0,226.0,50.5,79.0,9.56,7.28,76.2,1634.0,192.0,153,38.8,15.43,488.0,88.6,5721.0,2849.0,1901.0,80.4,76.5,84.7,80.5,71.8,22.6,7.82,0,None,91.8
2023-05-01,2023,5,Q2,North America,NA_Warehouse_003,Warehouse,15.77,22.08,25.23,63.08,0.274,388.0,88.1,1615.0,1084.0,638.0,58.8,162.0,16.68,13.29,79.7,2060.0,582.0,85,56.3,8.57,212.0,230.35,11483.0,7682.0,4603.0,75.2,73.7,85.3,78.0,77.1,22.6,18.92,1,Silver,88.8
2023-05-01,2023,5,Q2,North America,NA_Plant_004,Plant,41.96,58.75,67.14,167.86,0.263,2331.0,85.8,7340.0,2886.0,1597.0,55.3,479.0,48.1,39.85,82.9,7496.0,1735.0,263,59.7,26.53,573.0,637.9,31743.0,19080.0,9696.0,65.9,78.2,86.8,76.9,78.1,22.6,50.36,1,None,91.9
2023-05-01,2023,5,Q2,North America,NA_Office_005,Office,5.77,8.08,10.0,23.86,0.269,739.0,95.3,2965.0,397.0,181.0,45.5,55.0,8.47,6.74,79.6,1023.0,282.0,147,65.9,14.83,456.0,88.6,4333.0,2736.0,1699.0,76.0,80.5,86.5,81.0,77.3,22.6,7.5,0,None,94.0
2023-05-01,2023,5,Q2,North America,NA_Plant_006,Plant,41.87,58.62,67.0,167.5,0.263,2326.0,91.2,9157.0,2879.0,1609.0,55.9,379.0,47.99,37.08,77.3,8443.0,1113.0,234,48.7,23.61,643.0,637.9,32595.0,19943.0,9444.0,77.1,84.1,88.0,83.1,69.6,22.6,50.25,1,None,92.3
2023-05-01,2023,5,Q2,North America,NA_Warehouse_007,Warehouse,15.8,22.12,25.28,63.21,0.274,389.0,97.8,1115.0,1087.0,596.0,54.9,177.0,16.72,12.89,77.1,2944.0,468.0,88,56.3,8.88,223.0,230.35,11760.0,6764.0,3019.0,65.2,77.4,89.7,77.4,69.2,22.6,18.96,1,None,91.9
2023-05-01,2023,5,Q2,North America,NA_Office_008,Office,5.9,8.25,10.0,24.15,0.273,755.0,97.6,2449.0,405.0,194.0,47.9,57.0,8.65,6.93,80.2,1332.0,206.0,148,49.2,14.93,471.0,88.6,4844.0,2727.0,1571.0,74.3,72.1,86.3,77.6,65.1,22.6,7.5,0,Certified,90.2
2023-05-01,2023,5,Q2,North America,NA_Plant_009,Plant,44.38,62.13,71.0,177.51,0.278,2465.0,99.4,6393.0,3052.0,1503.0,49.2,508.0,50.86,40.39,79.4,7976.0,1066.0,214,42.5,21.59,506.0,637.9,37831.0,20263.0,8573.0,75.0,80.6,88.8,81.5,77.3,22.6,53.25,1,Certified,87.3
2023-05-01,2023,5,Q2,North America,NA_Office_010,Office,6.14,8.6,10.0,24.75,0.279,787.0,97.2,2511.0,423.0,235.0,55.5,51.0,9.01,7.25,80.5,1113.0,306.0,158,60.2,15.94,495.0,88.6,4948.0,2493.0,1795.0,69.6,71.7,89.9,77.1,80.9,22.6,7.5,1,Gold,89.9
2023-05-01,2023,5,Q2,North America,NA_Plant_011,Plant,46.19,64.67,73.9,184.76,0.29,2566.0,92.0,6664.0,3176.0,1844.0,58.0,452.0,52.94,40.43,76.4,7826.0,1503.0,216,49.0,21.79,326.0,637.9,35415.0,21865.0,15629.0,75.2,79.8,85.7,80.2,74.4,22.6,55.43,1,Silver,87.9
2023-05-01,2023,5,Q2,North America,NA_Warehouse_012,Warehouse,15.4,21.56,24.64,61.6,0.267,379.0,93.0,1292.0,1059.0,627.0,59.2,165.0,16.29,13.19,80.9,2361.0,409.0,103,51.8,10.39,163.0,230.35,13332.0,6024.0,4606.0,71.3,79.5,86.9,79.2,79.4,22.6,18.48,1,Silver,87.3
2023-05-01,2023,5,Q2,Europe,EU_Plant_001,Plant,31.31,43.84,50.1,125.25,0.196,1740.0,93.3,5139.0,2533.0,1290.0,50.9,339.0,35.89,25.96,72.3,5415.0,816.0,277,45.4,27.94,488.0,637.9,27148.0,15269.0,7907.0,68.0,78.6,86.2,77.6,77.9,22.6,37.58,1,Certified,90.5
2023-05-01,2023,5,Q2,Europe,EU_Office_002,Office,5.12,7.16,10.0,22.28,0.251,655.0,91.1,1869.0,414.0,255.0,61.7,60.0,7.51,5.6,74.6,951.0,144.0,142,55.0,14.33,372.0,88.6,4850.0,2383.0,1546.0,77.1,78.9,84.6,80.2,73.1,22.6,7.5,1,Silver,89.3
2023-05-01,2023,5,Q2,Europe,EU_Warehouse_003,Warehouse,12.51,17.51,20.01,50.04,0.217,308.0,86.6,1126.0,1012.0,552.0,54.6,155.0,13.23,10.04,75.9,2036.0,399.0,81,49.2,8.17,159.0,230.35,10196.0,5956.0,2958.0,70.6,76.1,88.8,78.5,80.0,22.6,15.01,1,None,96.7
2023-05-01,2023,5,Q2,Europe,EU_Plant_004,Plant,37.38,52.33,59.8,149.5,0.234,2076.0,95.6,7187.0,3024.0,1648.0,54.5,380.0,42.84,33.18,77.5,7285.0,1329.0,270,33.9,27.24,616.0,637.9,30550.0,18133.0,9294.0,72.3,74.6,82.5,76.5,73.0,22.6,44.85,1,None,91.0
2023-05-01,2023,5,Q2,Europe,EU_Office_005,Office,5.23,7.32,10.0,22.54,0.254,669.0,92.1,2015.0,423.0,210.0,49.7,54.0,7.67,5.91,77.0,1145.0,192.0,139,55.9,14.02,373.0,88.6,4715.0,2312.0,1752.0,74.8,78.1,86.1,79.6,68.0,22.6,7.5,1,None,89.5
2023-05-01,2023,5,Q2,Europe,EU_Plant_006,Plant,36.41,50.98,58.26,145.65,0.228,2023.0,97.5,5667.0,2946.0,1590.0,54.0,474.0,41.73,33.84,81.1,6336.0,902.0,237,55.8,23.91,470.0,637.9,31546.0,15237.0,9586.0,67.2,80.4,88.7,78.8,76.3,22.6,43.69,1,Silver,90.6
2023-05-01,2023,5,Q2,Europe,EU_Office_007,Office,5.0,6.92,10.0,21.92,0.247,633.0,100.0,1666.0,400.0,198.0,49.6,71.0,7.25,5.52,76.1,914.0,232.0,144,49.2,14.53,216.0,88.6,4131.0,2367.0,1760.0,71.8,77.9,89.8,79.8,85.8,22.6,7.5,0,Silver,95.2
2023-05-01,2023,5,Q2,Europe,EU_Warehouse_008,Warehouse,11.95,16.73,19.12,47.8,0.208,294.0,86.3,864.0,967.0,583.0,60.3,160.0,12.64,9.83,77.7,1775.0,330.0,78,39.2,7.87,171.0,230.35,10056.0,5666.0,3514.0,72.0,77.6,88.8,79.4,63.4,22.6,14.34,1,Silver,91.5
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_001,Plant,55.88,78.23,89.41,223.52,0.35,3104.0,89.0,10673.0,3341.0,1745.0,52.2,414.0,64.04,49.04,76.6,8209.0,1404.0,282,48.4,28.45,726.0,637.9,43033.0,23810.0,15564.0,69.1,80.8,86.7,78.9,71.7,22.6,67.06,1,None,88.9
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_002,Office,6.57,9.2,10.52,26.3,0.297,842.0,91.3,2592.0,393.0,206.0,52.5,70.0,9.64,7.48,77.5,1619.0,256.0,160,52.1,16.14,294.0,88.6,4999.0,2807.0,2036.0,71.4,75.6,91.3,79.4,70.8,22.6,7.89,0,None,87.6
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_003,Plant,52.79,73.9,84.46,211.15,0.331,2933.0,88.2,7897.0,3156.0,1614.0,51.1,389.0,60.5,44.05,72.8,9468.0,1731.0,211,67.3,21.29,450.0,637.9,41680.0,20768.0,15242.0,75.0,77.3,86.8,79.7,76.9,22.6,63.34,1,Gold,92.2
2023-05-01,2023,5,Q2,Asia Pacific,AP_Warehouse_004,Warehouse,19.94,27.92,31.91,79.76,0.346,491.0,88.7,1979.0,1192.0,644.0,54.0,179.0,21.1,16.24,77.0,3723.0,696.0,65,47.9,6.56,161.0,230.35,16689.0,8293.0,6569.0,73.4,75.0,87.1,78.5,76.2,22.6,23.93,1,None,95.2
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_005,Office,6.81,9.54,10.9,27.25,0.308,872.0,87.1,2216.0,407.0,224.0,55.1,61.0,10.0,8.09,80.9,1250.0,362.0,147,40.5,14.83,367.0,88.6,5099.0,3131.0,1506.0,70.9,75.2,87.1,77.8,80.6,22.6,8.18,1,None,90.1
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_006,Plant,52.61,73.65,84.17,210.44,0.33,2923.0,89.0,11034.0,3146.0,1692.0,53.8,416.0,60.29,47.04,78.0,9723.0,1504.0,302,56.9,30.47,716.0,637.9,39291.0,20052.0,17330.0,73.6,78.2,86.3,79.4,70.0,22.6,63.13,0,Certified,89.5
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_007,Office,6.92,9.69,11.08,27.7,0.313,886.0,95.2,2511.0,414.0,181.0,43.7,53.0,10.16,7.73,76.1,1788.0,215.0,160,52.4,16.14,296.0,88.6,5031.0,2690.0,1519.0,69.5,76.0,85.7,77.1,71.2,22.6,8.31,1,Silver,90.5
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_008,Plant,49.35,69.1,78.97,197.42,0.309,2742.0,88.2,8390.0,2951.0,1591.0,53.9,419.0,56.56,46.19,81.7,6921.0,1457.0,210,54.0,21.18,632.0,637.9,42563.0,24251.0,9086.0,76.4,76.9,84.4,79.2,74.8,22.6,59.23,1,None,91.2
2023-05-01,2023,5,Q2,Asia Pacific,AP_Warehouse_009,Warehouse,15.6,21.83,24.95,62.38,0.271,384.0,87.6,1280.0,933.0,463.0,49.6,155.0,16.5,13.16,79.8,2919.0,360.0,66,46.0,6.66,137.0,230.35,12699.0,6192.0,3605.0,75.3,73.2,88.9,79.1,69.2,22.6,18.71,0,Silver,90.9
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_010,Office,7.83,10.96,12.53,31.32,0.353,1002.0,86.3,4011.0,468.0,274.0,58.5,56.0,11.49,9.0,78.4,2022.0,317.0,154,36.9,15.54,414.0,88.6,6473.0,3315.0,2481.0,76.0,75.7,93.3,81.7,82.1,22.6,9.39,1,Silver,88.8
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_011,Plant,46.76,65.46,74.82,187.04,0.293,2598.0,88.0,10755.0,2796.0,1487.0,53.2,431.0,53.59,43.28,80.8,9446.0,1089.0,257,56.1,25.93,636.0,637.9,37599.0,19628.0,13783.0,74.9,83.2,84.3,80.8,82.6,22.6,56.11,1,Gold,89.7
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_012,Office,6.72,9.41,10.76,26.89,0.304,860.0,86.2,2313.0,402.0,160.0,39.7,59.0,9.86,7.7,78.1,1662.0,270.0,156,48.8,15.74,420.0,88.6,5261.0,3353.0,2012.0,72.6,78.8,84.5,78.7,84.4,22.6,8.07,0,Gold,90.9
2023-05-01,2023,5,Q2,Asia Pacific,AP_Plant_013,Plant,41.5,58.1,66.4,166.0,0.26,2306.0,88.8,9379.0,2482.0,1405.0,56.6,320.0,47.56,36.85,77.5,7326.0,1485.0,257,62.7,25.93,716.0,637.9,32417.0,19804.0,10960.0,66.8,82.3,90.1,79.8,67.9,22.6,49.8,1,Silver,92.6
2023-05-01,2023,5,Q2,Asia Pacific,AP_Warehouse_014,Warehouse,18.61,26.05,29.77,74.44,0.323,458.0,87.8,1351.0,1113.0,521.0,46.9,139.0,19.69,15.36,78.0,3282.0,405.0,77,46.8,7.77,188.0,230.35,13557.0,8609.0,4088.0,71.4,79.7,84.1,78.4,74.2,22.6,22.33,0,Platinum,91.6
2023-05-01,2023,5,Q2,Asia Pacific,AP_Office_015,Office,7.18,10.05,11.49,28.71,0.324,919.0,92.2,3034.0,429.0,225.0,52.4,73.0,10.53,8.56,81.3,1671.0,222.0,157,51.0,15.84,380.0,88.6,5492.0,3241.0,1312.0,70.4,82.9,82.5,78.6,74.1,22.6,8.61,1,None,95.5
2023-05-01,2023,5,Q2,Latin America,LA_Plant_001,Plant,39.56,55.39,63.3,158.25,0.248,2198.0,82.8,8816.0,2864.0,1445.0,50.5,409.0,45.34,34.74,76.6,7913.0,1175.0,262,41.7,26.43,725.0,637.9,33741.0,18260.0,13010.0,70.9,76.3,84.7,77.3,91.2,22.6,47.48,1,None,93.5
2023-05-01,2023,5,Q2,Latin America,LA_Office_002,Office,5.51,7.71,10.0,23.21,0.262,705.0,82.5,2187.0,399.0,186.0,46.7,69.0,8.08,6.78,84.0,1442.0,245.0,129,48.1,13.01,318.0,88.6,5009.0,2877.0,1321.0,70.1,78.0,88.8,79.0,79.8,22.6,7.5,1,Certified,90.0
2023-05-01,2023,5,Q2,Latin America,LA_Warehouse_003,Warehouse,14.21,19.9,22.74,56.85,0.247,350.0,85.9,905.0,1029.0,645.0,62.7,164.0,15.04,11.47,76.3,2572.0,503.0,87,37.4,8.78,278.0,230.35,11191.0,6823.0,3200.0,80.0,79.1,87.4,82.2,84.6,22.6,17.05,1,Certified,88.8
2023-05-01,2023,5,Q2,Middle East & Africa,MEA_Plant_001,Plant,39.08,54.72,62.53,156.33,0.245,2171.0,90.9,8868.0,2560.0,1264.0,49.4,404.0,44.79,32.68,73.0,8047.0,1168.0,260,43.2,26.23,704.0,637.9,30092.0,19117.0,7386.0,78.6,82.3,86.2,82.4,75.2,22.6,46.9,1,Silver,93.3
2023-05-01,2023,5,Q2,Middle East & Africa,MEA_Office_002,Office,6.6,9.24,10.56,26.4,0.298,845.0,89.0,2579.0,432.0,199.0,45.9,65.0,9.68,7.66,79.1,1189.0,336.0,169,27.5,17.05,295.0,88.6,5097.0,3020.0,2142.0,73.6,79.4,86.0,79.7,72.9,22.6,7.92,0,Silver,94.0
2023-06-01,2023,6,Q2,North America,NA_Plant_001,Plant,35.1,49.14,56.16,140.4,0.233,1950.0,95.0,6168.0,2436.0,1475.0,60.5,391.0,40.61,32.38,79.7,6555.0,839.0,292,47.3,29.1,606.0,602.56,28085.0,15883.0,8630.0,70.4,76.5,83.0,76.6,83.1,22.5,42.12,0,None,90.2
2023-06-01,2023,6,Q2,North America,NA_Office_002,Office,5.52,7.73,10.0,23.25,0.278,707.0,97.2,2882.0,383.0,202.0,52.6,60.0,8.18,6.34,77.5,1369.0,180.0,160,54.5,15.95,298.0,83.69,5075.0,2614.0,1541.0,71.8,75.0,90.1,79.0,82.2,22.5,7.5,0,Certified,89.2
2023-06-01,2023,6,Q2,North America,NA_Warehouse_003,Warehouse,15.37,21.51,24.58,61.46,0.282,378.0,86.7,1112.0,1067.0,625.0,58.6,149.0,16.41,12.78,77.9,2202.0,552.0,83,41.4,8.27,195.0,217.59,13504.0,6987.0,4379.0,70.2,76.6,88.3,78.4,76.9,22.5,18.44,1,Certified,86.7
2023-06-01,2023,6,Q2,North America,NA_Plant_004,Plant,34.54,48.36,55.27,138.16,0.229,1919.0,96.0,5588.0,2398.0,1148.0,47.9,373.0,39.96,33.43,83.7,6914.0,1445.0,238,40.7,23.72,745.0,602.56,28344.0,16916.0,10491.0,67.0,78.4,84.7,76.7,83.3,22.5,41.45,1,None,89.9
2023-06-01,2023,6,Q2,North America,NA_Office_005,Office,5.58,7.81,10.0,23.39,0.279,714.0,90.9,1787.0,387.0,179.0,46.1,63.0,8.26,6.6,79.9,1364.0,264.0,152,51.0,15.15,317.0,83.69,4815.0,2903.0,1541.0,69.1,74.4,83.1,75.6,79.2,22.5,7.5,1,None,88.3
2023-06-01,2023,6,Q2,North America,NA_Plant_006,Plant,39.56,55.38,63.3,158.24,0.263,2198.0,90.8,5557.0,2746.0,1473.0,53.6,394.0,45.77,35.57,77.7,7289.0,1070.0,250,51.1,24.91,559.0,602.56,30695.0,19037.0,7480.0,71.7,74.4,86.0,77.4,73.3,22.5,47.47,1,Silver,94.4
2023-06-01,2023,6,Q2,North America,NA_Warehouse_007,Warehouse,11.76,16.46,18.81,47.04,0.216,289.0,81.2,744.0,816.0,373.0,45.7,131.0,12.56,9.82,78.2,1767.0,249.0,85,50.4,8.47,164.0,217.59,8604.0,5315.0,2699.0,81.2,86.9,87.0,85.0,76.9,22.5,14.11,1,None,89.8
2023-06-01,2023,6,Q2,North America,NA_Office_008,Office,5.0,5.61,10.0,20.61,0.246,513.0,92.3,1564.0,278.0,163.0,58.5,44.0,5.94,4.65,78.3,965.0,189.0,155,38.3,15.45,381.0,83.69,4435.0,2512.0,1259.0,65.3,76.2,86.3,75.9,79.8,22.5,7.5,1,Certified,91.4
2023-06-01,2023,6,Q2,North America,NA_Plant_009,Plant,35.53,49.75,56.85,142.13,0.236,1974.0,96.5,5911.0,2466.0,1380.0,55.9,402.0,41.11,30.76,74.8,6921.0,929.0,270,42.3,26.91,543.0,602.56,28548.0,16416.0,10155.0,76.9,73.8,91.8,80.8,69.0,22.5,42.64,1,Silver,88.6
2023-06-01,2023,6,Q2,North America,NA_Office_010,Office,6.27,8.77,10.03,25.06,0.299,802.0,82.8,2340.0,435.0,236.0,54.2,70.0,9.28,7.1,76.5,1138.0,296.0,137,52.2,13.65,245.0,83.69,5421.0,2688.0,1827.0,75.2,77.7,88.0,80.3,80.8,22.5,7.52,0,None,93.8
2023-06-01,2023,6,Q2,North America,NA_Plant_011,Plant,33.91,47.48,54.26,135.65,0.225,1884.0,89.7,6069.0,2354.0,1312.0,55.7,359.0,39.23,29.69,75.7,5585.0,1211.0,270,34.9,26.91,423.0,602.56,25964.0,14425.0,8447.0,72.4,79.8,87.1,79.7,72.1,22.5,40.7,1,Certified,91.4
2023-06-01,2023,6,Q2,North America,NA_Warehouse_012,Warehouse,14.79,20.7,23.66,59.15,0.272,364.0,82.0,1058.0,1026.0,524.0,51.0,146.0,15.79,11.94,75.6,2456.0,382.0,72,43.6,7.18,134.0,217.59,11347.0,7192.0,2937.0,72.8,81.6,85.5,80.0,68.8,22.5,17.74,1,Certified,97.2
2023-06-01,2023,6,Q2,Europe,EU_Plant_001,Plant,32.47,45.46,51.95,129.88,0.216,1804.0,100.0,6210.0,2652.0,1514.0,57.1,419.0,37.56,29.6,78.8,5497.0,1143.0,270,49.8,26.91,455.0,602.56,27117.0,12773.0,10838.0,76.3,76.7,87.9,80.3,81.3,22.5,38.96,1,Certified,88.7
2023-06-01,2023,6,Q2,Europe,EU_Office_002,Office,5.0,6.12,10.0,21.12,0.252,559.0,98.8,2341.0,357.0,161.0,45.1,44.0,6.47,4.88,75.5,967.0,131.0,172,59.7,17.14,305.0,83.69,3823.0,2292.0,1274.0,76.0,79.2,90.7,82.0,76.3,22.5,7.5,0,Gold,97.9
2023-06-01,2023,6,Q2,Europe,EU_Warehouse_003,Warehouse,11.76,16.46,18.81,47.03,0.216,289.0,92.2,1214.0,960.0,601.0,62.6,132.0,12.55,10.04,80.0,1751.0,288.0,83,59.3,8.27,251.0,217.59,8465.0,5544.0,3517.0,74.5,83.4,92.3,83.4,77.7,22.5,14.11,0,Platinum,93.5
2023-06-01,2023,6,Q2,Europe,EU_Plant_004,Plant,34.58,48.42,55.34,138.34,0.23,1921.0,90.1,6044.0,2824.0,1519.0,53.8,475.0,40.01,30.6,76.5,6369.0,1032.0,296,58.2,29.5,772.0,602.56,26972.0,16664.0,6517.0,76.4,76.9,86.0,79.8,74.5,22.5,41.5,0,Certified,90.1
2023-06-01,2023,6,Q2,Europe,EU_Office_005,Office,5.16,7.22,10.0,22.38,0.267,660.0,93.3,1912.0,421.0,204.0,48.4,52.0,7.64,6.35,83.1,1179.0,201.0,151,50.4,15.05,273.0,83.69,4221.0,2497.0,1297.0,74.7,74.1,88.3,79.0,64.4,22.5,7.5,0,Gold,95.2
2023-06-01,2023,6,Q2,Europe,EU_Plant_006,Plant,34.15,47.8,54.63,136.58,0.227,1897.0,94.4,6018.0,2788.0,1817.0,65.2,421.0,39.5,30.77,77.9,6700.0,816.0,234,64.0,23.32,490.0,602.56,27681.0,14088.0,10641.0,74.0,79.3,85.4,79.6,70.5,22.5,40.98,1,None,91.3
2023-06-01,2023,6,Q2,Europe,EU_Office_007,Office,5.0,6.41,10.0,21.41,0.256,586.0,96.2,2029.0,374.0,194.0,51.8,45.0,6.78,5.41,79.7,902.0,138.0,147,53.9,14.65,409.0,83.69,3975.0,2244.0,1088.0,76.7,78.0,87.6,80.7,80.5,22.5,7.5,1,Certified,89.7
2023-06-01,2023,6,Q2,Europe,EU_Warehouse_008,Warehouse,11.39,15.95,18.23,45.57,0.209,280.0,94.0,715.0,930.0,440.0,47.2,134.0,12.17,9.63,79.1,2139.0,361.0,90,36.5,8.97,148.0,217.59,10024.0,5353.0,3664.0,77.4,74.6,91.3,81.1,67.4,22.5,13.67,0,None,94.8
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_001,Plant,47.64,66.69,76.22,190.55,0.316,2647.0,81.5,9617.0,2875.0,1926.0,67.0,359.0,55.11,42.24,76.6,9429.0,1103.0,225,59.3,22.42,394.0,602.56,40260.0,19105.0,12971.0,76.9,81.8,87.1,81.9,85.0,22.5,57.17,1,None,90.1
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_002,Office,7.73,10.82,12.37,30.92,0.369,989.0,85.9,3711.0,467.0,262.0,56.1,79.0,11.45,9.38,81.9,1396.0,243.0,149,43.2,14.85,423.0,83.69,5933.0,3346.0,2051.0,71.2,75.4,84.6,77.0,81.8,22.5,9.28,1,None,93.2
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_003,Plant,48.07,67.3,76.92,192.3,0.319,2671.0,83.5,10346.0,2902.0,1507.0,51.9,455.0,55.62,48.76,87.7,7319.0,1681.0,253,60.1,25.21,673.0,602.56,38589.0,23489.0,13529.0,74.8,73.9,86.4,78.4,77.7,22.5,57.69,1,Gold,94.5
2023-06-01,2023,6,Q2,Asia Pacific,AP_Warehouse_004,Warehouse,21.69,30.37,34.71,86.77,0.399,534.0,90.7,1923.0,1309.0,640.0,48.8,228.0,23.16,17.25,74.5,3359.0,540.0,85,37.2,8.47,184.0,217.59,18255.0,9712.0,5416.0,74.9,82.3,89.3,82.2,64.3,22.5,26.03,0,Certified,94.2
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_005,Office,7.84,10.98,12.55,31.38,0.375,1004.0,89.2,2588.0,473.0,208.0,43.9,82.0,11.62,9.56,82.3,1771.0,373.0,142,50.9,14.15,413.0,83.69,6864.0,3645.0,2405.0,70.6,77.1,87.1,78.3,73.9,22.5,9.41,1,Gold,93.2
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_006,Plant,44.36,62.11,70.98,177.45,0.294,2465.0,88.5,7026.0,2678.0,1541.0,57.6,406.0,51.32,40.49,78.9,6787.0,1110.0,278,48.2,27.71,658.0,602.56,36092.0,16922.0,8547.0,77.3,77.0,87.2,80.5,81.8,22.5,53.23,1,None,91.7
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_007,Office,6.29,8.8,10.06,25.15,0.301,805.0,85.3,2879.0,380.0,198.0,52.2,61.0,9.31,7.19,77.2,1568.0,275.0,167,52.1,16.64,344.0,83.69,5254.0,2489.0,1510.0,81.1,81.1,88.6,83.6,78.7,22.5,7.55,1,None,91.9
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_008,Plant,45.04,63.06,72.06,180.16,0.299,2502.0,87.4,9107.0,2719.0,1154.0,42.5,473.0,52.11,42.14,80.9,6303.0,1772.0,236,46.2,23.52,563.0,602.56,35158.0,20538.0,12584.0,67.7,76.6,89.4,77.9,78.3,22.5,54.05,0,Certified,88.1
2023-06-01,2023,6,Q2,Asia Pacific,AP_Warehouse_009,Warehouse,14.95,20.93,23.92,59.8,0.275,368.0,86.0,1303.0,902.0,468.0,51.9,137.0,15.97,13.17,82.5,1923.0,548.0,84,62.2,8.37,227.0,217.59,12055.0,6448.0,4274.0,74.5,79.7,85.9,80.0,71.3,22.5,17.94,0,None,89.0
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_010,Office,5.91,8.27,10.0,24.18,0.289,756.0,79.8,3122.0,357.0,175.0,49.0,60.0,8.75,6.67,76.2,1397.0,188.0,147,51.1,14.65,404.0,83.69,5264.0,2442.0,1791.0,75.7,78.3,86.4,80.1,65.3,22.5,7.5,1,Gold,89.7
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_011,Plant,42.4,59.36,67.84,169.59,0.281,2355.0,86.3,6635.0,2559.0,1452.0,56.7,326.0,49.05,36.23,73.9,8447.0,1587.0,245,40.1,24.42,400.0,602.56,32203.0,17429.0,9999.0,74.4,81.6,86.8,80.9,63.8,22.5,50.88,1,None,92.0
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_012,Office,6.25,8.76,10.01,25.02,0.299,800.0,90.0,3014.0,377.0,187.0,49.6,56.0,9.26,7.37,79.6,1275.0,303.0,142,61.1,14.15,381.0,83.69,5243.0,2873.0,2064.0,76.5,80.0,89.4,81.9,67.2,22.5,7.5,0,Certified,92.0
2023-06-01,2023,6,Q2,Asia Pacific,AP_Plant_013,Plant,46.34,64.88,74.15,185.37,0.308,2575.0,88.9,8836.0,2797.0,1347.0,48.2,351.0,53.61,42.48,79.2,7648.0,1331.0,235,59.5,23.42,567.0,602.56,40441.0,22341.0,13244.0,70.0,75.5,87.4,77.6,71.2,22.5,55.61,1,None,93.1
2023-06-01,2023,6,Q2,Asia Pacific,AP_Warehouse_014,Warehouse,17.76,24.86,28.42,71.04,0.326,437.0,89.4,1619.0,1072.0,446.0,41.6,176.0,18.97,15.42,81.3,2601.0,477.0,71,51.4,7.08,163.0,217.59,15425.0,8447.0,3259.0,75.6,75.7,88.1,79.8,72.0,22.5,21.31,1,None,90.6
2023-06-01,2023,6,Q2,Asia Pacific,AP_Office_015,Office,6.43,9.0,10.29,25.71,0.307,823.0,92.1,2770.0,388.0,224.0,57.6,59.0,9.52,7.1,74.6,1265.0,280.0,107,56.8,10.66,176.0,83.69,4977.0,3097.0,1747.0,79.3,78.2,87.7,81.7,76.8,22.5,7.71,1,Gold,88.0
